ts,dorm,members,power_w
2026-01-18T03:15:00,Cardinal House - 2A,2,260.1
2026-01-18T03:15:00,Heritage Hall - 3C,3,243.5
2026-01-18T03:15:00,Sunset Dorm - 1D,1,247.7
2026-01-18T03:15:00,Village East - 6F,6,307.6
2026-01-18T03:15:00,Apt Solo - Studio,1,166.8
2026-01-18T03:15:00,Parkside - 5E,5,263.4
2026-01-18T03:15:00,Florence Apt - 2B,2,210.2
2026-01-18T03:15:00,McCarthy Way - 4A,4,257.9
2026-01-18T03:15:00,Gateway - 3A,3,254.9
2026-01-18T03:15:00,Bunker Hill - 1A,1,240.2
2026-01-18T03:15:00,Expo House - 2C,2,242.1
2026-01-18T03:20:00,Trojans Hall - 4B,4,249.6
2026-01-18T03:20:00,Cardinal House - 2A,2,214.0
2026-01-18T03:20:00,Heritage Hall - 3C,3,254.2
2026-01-18T03:20:00,Sunset Dorm - 1D,1,225.1
2026-01-18T03:20:00,Village East - 6F,6,274.5
2026-01-18T03:20:00,Apt Solo - Studio,1,141.9
2026-01-18T03:20:00,Parkside - 5E,5,277.8
2026-01-18T03:20:00,Florence Apt - 2B,2,222.3
2026-01-18T03:20:00,McCarthy Way - 4A,4,254.4
2026-01-18T03:20:00,Gateway - 3A,3,268.5
2026-01-18T03:20:00,Bunker Hill - 1A,1,239.6
2026-01-18T03:20:00,Expo House - 2C,2,233.0
2026-01-18T03:25:00,Trojans Hall - 4B,4,238.7
2026-01-18T03:25:00,Cardinal House - 2A,2,251.0
2026-01-18T03:25:00,Heritage Hall - 3C,3,256.0
2026-01-18T03:25:00,Sunset Dorm - 1D,1,247.0
2026-01-18T03:25:00,Village East - 6F,6,308.6
2026-01-18T03:25:00,Apt Solo - Studio,1,130.6
2026-01-18T03:25:00,Parkside - 5E,5,242.8
2026-01-18T03:25:00,Florence Apt - 2B,2,225.2
2026-01-18T03:25:00,McCarthy Way - 4A,4,254.6
2026-01-18T03:25:00,Gateway - 3A,3,228.3
2026-01-18T03:25:00,Bunker Hill - 1A,1,244.1
2026-01-18T03:25:00,Expo House - 2C,2,210.7
2026-01-18T03:30:00,Trojans Hall - 4B,4,213.6
2026-01-18T03:30:00,Cardinal House - 2A,2,226.1
2026-01-18T03:30:00,Heritage Hall - 3C,3,250.3
2026-01-18T03:30:00,Sunset Dorm - 1D,1,251.5
2026-01-18T03:30:00,Village East - 6F,6,310.5
2026-01-18T03:30:00,Apt Solo - Studio,1,143.5
2026-01-18T03:30:00,Parkside - 5E,5,265.0
2026-01-18T03:30:00,Florence Apt - 2B,2,237.9
2026-01-18T03:30:00,McCarthy Way - 4A,4,238.0
2026-01-18T03:30:00,Gateway - 3A,3,217.1
2026-01-18T03:30:00,Bunker Hill - 1A,1,263.6
2026-01-18T03:30:00,Expo House - 2C,2,222.0
2026-01-18T03:35:00,Trojans Hall - 4B,4,268.7
2026-01-18T03:35:00,Cardinal House - 2A,2,266.2
2026-01-18T03:35:00,Heritage Hall - 3C,3,211.1
2026-01-18T03:35:00,Sunset Dorm - 1D,1,237.5
2026-01-18T03:35:00,Village East - 6F,6,319.2
2026-01-18T03:35:00,Apt Solo - Studio,1,184.1
2026-01-18T03:35:00,Parkside - 5E,5,261.0
2026-01-18T03:35:00,Florence Apt - 2B,2,226.1
2026-01-18T03:35:00,McCarthy Way - 4A,4,222.6
2026-01-18T03:35:00,Gateway - 3A,3,266.7
2026-01-18T03:35:00,Bunker Hill - 1A,1,222.6
2026-01-18T03:35:00,Expo House - 2C,2,244.9
2026-01-18T03:40:00,Trojans Hall - 4B,4,218.5
2026-01-18T03:40:00,Cardinal House - 2A,2,241.4
2026-01-18T03:40:00,Heritage Hall - 3C,3,267.2
2026-01-18T03:40:00,Sunset Dorm - 1D,1,218.0
2026-01-18T03:40:00,Village East - 6F,6,319.2
2026-01-18T03:40:00,Apt Solo - Studio,1,156.5
2026-01-18T03:40:00,Parkside - 5E,5,287.2
2026-01-18T03:40:00,Florence Apt - 2B,2,252.2
2026-01-18T03:40:00,McCarthy Way - 4A,4,223.9
2026-01-18T03:40:00,Gateway - 3A,3,263.9
2026-01-18T03:40:00,Bunker Hill - 1A,1,239.2
2026-01-18T03:40:00,Expo House - 2C,2,211.5
2026-01-18T03:45:00,Trojans Hall - 4B,4,210.2
2026-01-18T03:45:00,Cardinal House - 2A,2,239.5
2026-01-18T03:45:00,Heritage Hall - 3C,3,237.0
2026-01-18T03:45:00,Sunset Dorm - 1D,1,228.1
2026-01-18T03:45:00,Village East - 6F,6,278.4
2026-01-18T03:45:00,Apt Solo - Studio,1,146.6
2026-01-18T03:45:00,Parkside - 5E,5,253.0
2026-01-18T03:45:00,Florence Apt - 2B,2,260.4
2026-01-18T03:45:00,McCarthy Way - 4A,4,210.1
2026-01-18T03:45:00,Gateway - 3A,3,255.0
2026-01-18T03:45:00,Bunker Hill - 1A,1,260.3
2026-01-18T03:45:00,Expo House - 2C,2,217.2
2026-01-18T03:50:00,Trojans Hall - 4B,4,265.6
2026-01-18T03:50:00,Cardinal House - 2A,2,252.8
2026-01-18T03:50:00,Heritage Hall - 3C,3,264.1
2026-01-18T03:50:00,Sunset Dorm - 1D,1,227.4
2026-01-18T03:50:00,Village East - 6F,6,292.3
2026-01-18T03:50:00,Apt Solo - Studio,1,149.6
2026-01-18T03:50:00,Parkside - 5E,5,293.9
2026-01-18T03:50:00,Florence Apt - 2B,2,245.4
2026-01-18T03:50:00,McCarthy Way - 4A,4,231.6
2026-01-18T03:50:00,Gateway - 3A,3,235.7
2026-01-18T03:50:00,Bunker Hill - 1A,1,226.5
2026-01-18T03:50:00,Expo House - 2C,2,212.9
2026-01-18T03:55:00,Trojans Hall - 4B,4,216.1
2026-01-18T03:55:00,Cardinal House - 2A,2,260.1
2026-01-18T03:55:00,Heritage Hall - 3C,3,227.1
2026-01-18T03:55:00,Sunset Dorm - 1D,1,266.1
2026-01-18T03:55:00,Village East - 6F,6,285.0
2026-01-18T03:55:00,Apt Solo - Studio,1,141.9
2026-01-18T03:55:00,Parkside - 5E,5,264.7
2026-01-18T03:55:00,Florence Apt - 2B,2,221.4
2026-01-18T03:55:00,McCarthy Way - 4A,4,232.4
2026-01-18T03:55:00,Gateway - 3A,3,267.4
2026-01-18T03:55:00,Bunker Hill - 1A,1,263.1
2026-01-18T03:55:00,Expo House - 2C,2,258.7
2026-01-18T04:00:00,Trojans Hall - 4B,4,247.9
2026-01-18T04:00:00,Cardinal House - 2A,2,264.8
2026-01-18T04:00:00,Heritage Hall - 3C,3,266.4
2026-01-18T04:00:00,Sunset Dorm - 1D,1,243.0
2026-01-18T04:00:00,Village East - 6F,6,313.2
2026-01-18T04:00:00,Apt Solo - Studio,1,129.0
2026-01-18T04:00:00,Parkside - 5E,5,277.9
2026-01-18T04:00:00,Florence Apt - 2B,2,237.1
2026-01-18T04:00:00,McCarthy Way - 4A,4,255.2
2026-01-18T04:00:00,Gateway - 3A,3,248.7
2026-01-18T04:00:00,Bunker Hill - 1A,1,227.2
2026-01-18T04:00:00,Expo House - 2C,2,212.9
2026-01-18T04:05:00,Trojans Hall - 4B,4,265.6
2026-01-18T04:05:00,Cardinal House - 2A,2,217.6
2026-01-18T04:05:00,Heritage Hall - 3C,3,238.3
2026-01-18T04:05:00,Sunset Dorm - 1D,1,230.6
2026-01-18T04:05:00,Village East - 6F,6,287.9
2026-01-18T04:05:00,Apt Solo - Studio,1,170.3
2026-01-18T04:05:00,Parkside - 5E,5,292.6
2026-01-18T04:05:00,Florence Apt - 2B,2,225.6
2026-01-18T04:05:00,McCarthy Way - 4A,4,249.4
2026-01-18T04:05:00,Gateway - 3A,3,228.1
2026-01-18T04:05:00,Bunker Hill - 1A,1,243.4
2026-01-18T04:05:00,Expo House - 2C,2,233.7
2026-01-18T04:10:00,Trojans Hall - 4B,4,220.0
2026-01-18T04:10:00,Cardinal House - 2A,2,219.7
2026-01-18T04:10:00,Heritage Hall - 3C,3,222.5
2026-01-18T04:10:00,Sunset Dorm - 1D,1,264.4
2026-01-18T04:10:00,Village East - 6F,6,299.8
2026-01-18T04:10:00,Apt Solo - Studio,1,139.2
2026-01-18T04:10:00,Parkside - 5E,5,288.4
2026-01-18T04:10:00,Florence Apt - 2B,2,269.8
2026-01-18T04:10:00,McCarthy Way - 4A,4,237.0
2026-01-18T04:10:00,Gateway - 3A,3,218.4
2026-01-18T04:10:00,Bunker Hill - 1A,1,221.5
2026-01-18T04:10:00,Expo House - 2C,2,215.4
2026-01-18T04:15:00,Trojans Hall - 4B,4,230.5
2026-01-18T04:15:00,Cardinal House - 2A,2,215.5
2026-01-18T04:15:00,Heritage Hall - 3C,3,224.3
2026-01-18T04:15:00,Sunset Dorm - 1D,1,225.5
2026-01-18T04:15:00,Village East - 6F,6,304.2
2026-01-18T04:15:00,Apt Solo - Studio,1,179.2
2026-01-18T04:15:00,Parkside - 5E,5,279.0
2026-01-18T04:15:00,Florence Apt - 2B,2,234.8
2026-01-18T04:15:00,McCarthy Way - 4A,4,234.8
2026-01-18T04:15:00,Gateway - 3A,3,241.5
2026-01-18T04:15:00,Bunker Hill - 1A,1,232.6
2026-01-18T04:15:00,Expo House - 2C,2,230.3
2026-01-18T04:20:00,Trojans Hall - 4B,4,213.7
2026-01-18T04:20:00,Cardinal House - 2A,2,226.7
2026-01-18T04:20:00,Heritage Hall - 3C,3,268.1
2026-01-18T04:20:00,Sunset Dorm - 1D,1,217.6
2026-01-18T04:20:00,Village East - 6F,6,300.2
2026-01-18T04:20:00,Apt Solo - Studio,1,163.8
2026-01-18T04:20:00,Parkside - 5E,5,285.8
2026-01-18T04:20:00,Florence Apt - 2B,2,223.0
2026-01-18T04:20:00,McCarthy Way - 4A,4,226.3
2026-01-18T04:20:00,Gateway - 3A,3,224.9
2026-01-18T04:20:00,Bunker Hill - 1A,1,234.0
2026-01-18T04:20:00,Expo House - 2C,2,236.8
2026-01-18T04:25:00,Trojans Hall - 4B,4,267.2
2026-01-18T04:25:00,Cardinal House - 2A,2,260.9
2026-01-18T04:25:00,Heritage Hall - 3C,3,262.4
2026-01-18T04:25:00,Sunset Dorm - 1D,1,211.3
2026-01-18T04:25:00,Village East - 6F,6,271.9
2026-01-18T04:25:00,Apt Solo - Studio,1,168.6
2026-01-18T04:25:00,Parkside - 5E,5,287.7
2026-01-18T04:25:00,Florence Apt - 2B,2,238.4
2026-01-18T04:25:00,McCarthy Way - 4A,4,245.2
2026-01-18T04:25:00,Gateway - 3A,3,210.0
2026-01-18T04:25:00,Bunker Hill - 1A,1,233.5
2026-01-18T04:25:00,Expo House - 2C,2,265.6
2026-01-18T04:30:00,Trojans Hall - 4B,4,259.5
2026-01-18T04:30:00,Cardinal House - 2A,2,261.3
2026-01-18T04:30:00,Heritage Hall - 3C,3,268.3
2026-01-18T04:30:00,Sunset Dorm - 1D,1,224.9
2026-01-18T04:30:00,Village East - 6F,6,276.5
2026-01-18T04:30:00,Apt Solo - Studio,1,135.3
2026-01-18T04:30:00,Parkside - 5E,5,265.3
2026-01-18T04:30:00,Florence Apt - 2B,2,250.9
2026-01-18T04:30:00,McCarthy Way - 4A,4,266.5
2026-01-18T04:30:00,Gateway - 3A,3,253.3
2026-01-18T04:30:00,Bunker Hill - 1A,1,248.8
2026-01-18T04:30:00,Expo House - 2C,2,255.9
2026-01-18T04:35:00,Trojans Hall - 4B,4,237.4
2026-01-18T04:35:00,Cardinal House - 2A,2,243.1
2026-01-18T04:35:00,Heritage Hall - 3C,3,212.4
2026-01-18T04:35:00,Sunset Dorm - 1D,1,256.9
2026-01-18T04:35:00,Village East - 6F,6,284.0
2026-01-18T04:35:00,Apt Solo - Studio,1,181.2
2026-01-18T04:35:00,Parkside - 5E,5,272.7
2026-01-18T04:35:00,Florence Apt - 2B,2,228.2
2026-01-18T04:35:00,McCarthy Way - 4A,4,217.7
2026-01-18T04:35:00,Gateway - 3A,3,225.1
2026-01-18T04:35:00,Bunker Hill - 1A,1,248.2
2026-01-18T04:35:00,Expo House - 2C,2,251.9
2026-01-18T04:40:00,Trojans Hall - 4B,4,216.7
2026-01-18T04:40:00,Cardinal House - 2A,2,214.2
2026-01-18T04:40:00,Heritage Hall - 3C,3,241.5
2026-01-18T04:40:00,Sunset Dorm - 1D,1,245.0
2026-01-18T04:40:00,Village East - 6F,6,293.3
2026-01-18T04:40:00,Apt Solo - Studio,1,139.4
2026-01-18T04:40:00,Parkside - 5E,5,270.1
2026-01-18T04:40:00,Florence Apt - 2B,2,210.6
2026-01-18T04:40:00,McCarthy Way - 4A,4,228.1
2026-01-18T04:40:00,Gateway - 3A,3,237.6
2026-01-18T04:40:00,Bunker Hill - 1A,1,267.5
2026-01-18T04:40:00,Expo House - 2C,2,248.7
2026-01-18T04:45:00,Trojans Hall - 4B,4,263.0
2026-01-18T04:45:00,Cardinal House - 2A,2,238.5
2026-01-18T04:45:00,Heritage Hall - 3C,3,224.1
2026-01-18T04:45:00,Sunset Dorm - 1D,1,224.8
2026-01-18T04:45:00,Village East - 6F,6,327.6
2026-01-18T04:45:00,Apt Solo - Studio,1,168.3
2026-01-18T04:45:00,Parkside - 5E,5,252.4
2026-01-18T04:45:00,Florence Apt - 2B,2,211.3
2026-01-18T04:45:00,McCarthy Way - 4A,4,239.9
2026-01-18T04:45:00,Gateway - 3A,3,250.5
2026-01-18T04:45:00,Bunker Hill - 1A,1,235.2
2026-01-18T04:45:00,Expo House - 2C,2,225.4
2026-01-18T04:50:00,Trojans Hall - 4B,4,250.0
2026-01-18T04:50:00,Cardinal House - 2A,2,265.5
2026-01-18T04:50:00,Heritage Hall - 3C,3,223.6
2026-01-18T04:50:00,Sunset Dorm - 1D,1,212.0
2026-01-18T04:50:00,Village East - 6F,6,290.3
2026-01-18T04:50:00,Apt Solo - Studio,1,151.2
2026-01-18T04:50:00,Parkside - 5E,5,275.0
2026-01-18T04:50:00,Florence Apt - 2B,2,221.9
2026-01-18T04:50:00,McCarthy Way - 4A,4,257.8
2026-01-18T04:50:00,Gateway - 3A,3,254.3
2026-01-18T04:50:00,Bunker Hill - 1A,1,240.3
2026-01-18T04:50:00,Expo House - 2C,2,222.3
2026-01-18T04:55:00,Trojans Hall - 4B,4,268.2
2026-01-18T04:55:00,Cardinal House - 2A,2,228.7
2026-01-18T04:55:00,Heritage Hall - 3C,3,259.2
2026-01-18T04:55:00,Sunset Dorm - 1D,1,223.8
2026-01-18T04:55:00,Village East - 6F,6,283.3
2026-01-18T04:55:00,Apt Solo - Studio,1,171.6
2026-01-18T04:55:00,Parkside - 5E,5,251.7
2026-01-18T04:55:00,Florence Apt - 2B,2,267.1
2026-01-18T04:55:00,McCarthy Way - 4A,4,239.7
2026-01-18T04:55:00,Gateway - 3A,3,221.2
2026-01-18T04:55:00,Bunker Hill - 1A,1,223.4
2026-01-18T04:55:00,Expo House - 2C,2,235.0
2026-01-18T05:00:00,Trojans Hall - 4B,4,249.9
2026-01-18T05:00:00,Cardinal House - 2A,2,266.9
2026-01-18T05:00:00,Heritage Hall - 3C,3,218.8
2026-01-18T05:00:00,Sunset Dorm - 1D,1,233.6
2026-01-18T05:00:00,Village East - 6F,6,282.8
2026-01-18T05:00:00,Apt Solo - Studio,1,184.4
2026-01-18T05:00:00,Parkside - 5E,5,242.5
2026-01-18T05:00:00,Florence Apt - 2B,2,213.1
2026-01-18T05:00:00,McCarthy Way - 4A,4,213.6
2026-01-18T05:00:00,Gateway - 3A,3,233.6
2026-01-18T05:00:00,Bunker Hill - 1A,1,263.9
2026-01-18T05:00:00,Expo House - 2C,2,263.0
2026-01-18T05:05:00,Trojans Hall - 4B,4,254.0
2026-01-18T05:05:00,Cardinal House - 2A,2,269.9
2026-01-18T05:05:00,Heritage Hall - 3C,3,265.9
2026-01-18T05:05:00,Sunset Dorm - 1D,1,229.8
2026-01-18T05:05:00,Village East - 6F,6,281.1
2026-01-18T05:05:00,Apt Solo - Studio,1,182.2
2026-01-18T05:05:00,Parkside - 5E,5,278.8
2026-01-18T05:05:00,Florence Apt - 2B,2,211.9
2026-01-18T05:05:00,McCarthy Way - 4A,4,249.9
2026-01-18T05:05:00,Gateway - 3A,3,232.7
2026-01-18T05:05:00,Bunker Hill - 1A,1,232.4
2026-01-18T05:05:00,Expo House - 2C,2,229.9
2026-01-18T05:10:00,Trojans Hall - 4B,4,220.2
2026-01-18T05:10:00,Cardinal House - 2A,2,210.2
2026-01-18T05:10:00,Heritage Hall - 3C,3,226.8
2026-01-18T05:10:00,Sunset Dorm - 1D,1,231.1
2026-01-18T05:10:00,Village East - 6F,6,327.3
2026-01-18T05:10:00,Apt Solo - Studio,1,133.4
2026-01-18T05:10:00,Parkside - 5E,5,291.9
2026-01-18T05:10:00,Florence Apt - 2B,2,222.4
2026-01-18T05:10:00,McCarthy Way - 4A,4,231.4
2026-01-18T05:10:00,Gateway - 3A,3,259.3
2026-01-18T05:10:00,Bunker Hill - 1A,1,259.3
2026-01-18T05:10:00,Expo House - 2C,2,235.9
2026-01-18T05:15:00,Trojans Hall - 4B,4,213.0
2026-01-18T05:15:00,Cardinal House - 2A,2,238.4
2026-01-18T05:15:00,Heritage Hall - 3C,3,232.4
2026-01-18T05:15:00,Sunset Dorm - 1D,1,265.2
2026-01-18T05:15:00,Village East - 6F,6,281.6
2026-01-18T05:15:00,Apt Solo - Studio,1,147.9
2026-01-18T05:15:00,Parkside - 5E,5,287.8
2026-01-18T05:15:00,Florence Apt - 2B,2,211.8
2026-01-18T05:15:00,McCarthy Way - 4A,4,234.6
2026-01-18T05:15:00,Gateway - 3A,3,258.7
2026-01-18T05:15:00,Bunker Hill - 1A,1,256.0
2026-01-18T05:15:00,Expo House - 2C,2,212.4
2026-01-18T05:20:00,Trojans Hall - 4B,4,212.1
2026-01-18T05:20:00,Cardinal House - 2A,2,213.8
2026-01-18T05:20:00,Heritage Hall - 3C,3,265.2
2026-01-18T05:20:00,Sunset Dorm - 1D,1,225.4
2026-01-18T05:20:00,Village East - 6F,6,314.8
2026-01-18T05:20:00,Apt Solo - Studio,1,179.9
2026-01-18T05:20:00,Parkside - 5E,5,254.3
2026-01-18T05:20:00,Florence Apt - 2B,2,226.3
2026-01-18T05:20:00,McCarthy Way - 4A,4,267.5
2026-01-18T05:20:00,Gateway - 3A,3,247.0
2026-01-18T05:20:00,Bunker Hill - 1A,1,225.7
2026-01-18T05:20:00,Expo House - 2C,2,253.0
2026-01-18T05:25:00,Trojans Hall - 4B,4,229.0
2026-01-18T05:25:00,Cardinal House - 2A,2,226.5
2026-01-18T05:25:00,Heritage Hall - 3C,3,210.2
2026-01-18T05:25:00,Sunset Dorm - 1D,1,255.3
2026-01-18T05:25:00,Village East - 6F,6,325.0
2026-01-18T05:25:00,Apt Solo - Studio,1,164.0
2026-01-18T05:25:00,Parkside - 5E,5,290.6
2026-01-18T05:25:00,Florence Apt - 2B,2,211.5
2026-01-18T05:25:00,McCarthy Way - 4A,4,224.0
2026-01-18T05:25:00,Gateway - 3A,3,238.5
2026-01-18T05:25:00,Bunker Hill - 1A,1,267.4
2026-01-18T05:25:00,Expo House - 2C,2,267.2
2026-01-18T05:30:00,Trojans Hall - 4B,4,233.2
2026-01-18T05:30:00,Cardinal House - 2A,2,225.1
2026-01-18T05:30:00,Heritage Hall - 3C,3,235.8
2026-01-18T05:30:00,Sunset Dorm - 1D,1,239.6
2026-01-18T05:30:00,Village East - 6F,6,325.7
2026-01-18T05:30:00,Apt Solo - Studio,1,137.0
2026-01-18T05:30:00,Parkside - 5E,5,282.2
2026-01-18T05:30:00,Florence Apt - 2B,2,254.3
2026-01-18T05:30:00,McCarthy Way - 4A,4,259.4
2026-01-18T05:30:00,Gateway - 3A,3,256.4
2026-01-18T05:30:00,Bunker Hill - 1A,1,246.4
2026-01-18T05:30:00,Expo House - 2C,2,229.7
2026-01-18T05:35:00,Trojans Hall - 4B,4,229.2
2026-01-18T05:35:00,Cardinal House - 2A,2,231.7
2026-01-18T05:35:00,Heritage Hall - 3C,3,256.9
2026-01-18T05:35:00,Sunset Dorm - 1D,1,214.7
2026-01-18T05:35:00,Village East - 6F,6,281.8
2026-01-18T05:35:00,Apt Solo - Studio,1,171.2
2026-01-18T05:35:00,Parkside - 5E,5,248.8
2026-01-18T05:35:00,Florence Apt - 2B,2,213.9
2026-01-18T05:35:00,McCarthy Way - 4A,4,212.0
2026-01-18T05:35:00,Gateway - 3A,3,243.2
2026-01-18T05:35:00,Bunker Hill - 1A,1,229.5
2026-01-18T05:35:00,Expo House - 2C,2,268.8
2026-01-18T05:40:00,Trojans Hall - 4B,4,263.0
2026-01-18T05:40:00,Cardinal House - 2A,2,269.3
2026-01-18T05:40:00,Heritage Hall - 3C,3,225.9
2026-01-18T05:40:00,Sunset Dorm - 1D,1,215.0
2026-01-18T05:40:00,Village East - 6F,6,275.8
2026-01-18T05:40:00,Apt Solo - Studio,1,155.9
2026-01-18T05:40:00,Parkside - 5E,5,276.6
2026-01-18T05:40:00,Florence Apt - 2B,2,236.8
2026-01-18T05:40:00,McCarthy Way - 4A,4,224.1
2026-01-18T05:40:00,Gateway - 3A,3,235.0
2026-01-18T05:40:00,Bunker Hill - 1A,1,247.2
2026-01-18T05:40:00,Expo House - 2C,2,250.4
2026-01-18T05:45:00,Trojans Hall - 4B,4,254.9
2026-01-18T05:45:00,Cardinal House - 2A,2,260.8
2026-01-18T05:45:00,Heritage Hall - 3C,3,249.9
2026-01-18T05:45:00,Sunset Dorm - 1D,1,217.3
2026-01-18T05:45:00,Village East - 6F,6,320.5
2026-01-18T05:45:00,Apt Solo - Studio,1,143.6
2026-01-18T05:45:00,Parkside - 5E,5,268.0
2026-01-18T05:45:00,Florence Apt - 2B,2,232.4
2026-01-18T05:45:00,McCarthy Way - 4A,4,254.3
2026-01-18T05:45:00,Gateway - 3A,3,222.0
2026-01-18T05:45:00,Bunker Hill - 1A,1,224.8
2026-01-18T05:45:00,Expo House - 2C,2,224.7
2026-01-18T05:50:00,Trojans Hall - 4B,4,219.2
2026-01-18T05:50:00,Cardinal House - 2A,2,263.1
2026-01-18T05:50:00,Heritage Hall - 3C,3,244.7
2026-01-18T05:50:00,Sunset Dorm - 1D,1,229.6
2026-01-18T05:50:00,Village East - 6F,6,293.8
2026-01-18T05:50:00,Apt Solo - Studio,1,185.5
2026-01-18T05:50:00,Parkside - 5E,5,264.4
2026-01-18T05:50:00,Florence Apt - 2B,2,223.9
2026-01-18T05:50:00,McCarthy Way - 4A,4,258.5
2026-01-18T05:50:00,Gateway - 3A,3,249.2
2026-01-18T05:50:00,Bunker Hill - 1A,1,269.5
2026-01-18T05:50:00,Expo House - 2C,2,216.1
2026-01-18T05:55:00,Trojans Hall - 4B,4,238.5
2026-01-18T05:55:00,Cardinal House - 2A,2,259.1
2026-01-18T05:55:00,Heritage Hall - 3C,3,260.4
2026-01-18T05:55:00,Sunset Dorm - 1D,1,264.9
2026-01-18T05:55:00,Village East - 6F,6,272.4
2026-01-18T05:55:00,Apt Solo - Studio,1,143.6
2026-01-18T05:55:00,Parkside - 5E,5,241.2
2026-01-18T05:55:00,Florence Apt - 2B,2,221.4
2026-01-18T05:55:00,McCarthy Way - 4A,4,268.4
2026-01-18T05:55:00,Gateway - 3A,3,245.0
2026-01-18T05:55:00,Bunker Hill - 1A,1,265.8
2026-01-18T05:55:00,Expo House - 2C,2,232.3
2026-01-18T06:00:00,Trojans Hall - 4B,4,382.0
2026-01-18T06:00:00,Cardinal House - 2A,2,356.9
2026-01-18T06:00:00,Heritage Hall - 3C,3,345.6
2026-01-18T06:00:00,Sunset Dorm - 1D,1,376.7
2026-01-18T06:00:00,Village East - 6F,6,476.7
2026-01-18T06:00:00,Apt Solo - Studio,1,210.3
2026-01-18T06:00:00,Parkside - 5E,5,401.8
2026-01-18T06:00:00,Florence Apt - 2B,2,367.2
2026-01-18T06:00:00,McCarthy Way - 4A,4,343.1
2026-01-18T06:00:00,Gateway - 3A,3,352.1
2026-01-18T06:00:00,Bunker Hill - 1A,1,338.5
2026-01-18T06:00:00,Expo House - 2C,2,342.2
2026-01-18T06:05:00,Trojans Hall - 4B,4,345.3
2026-01-18T06:05:00,Cardinal House - 2A,2,366.0
2026-01-18T06:05:00,Heritage Hall - 3C,3,369.1
2026-01-18T06:05:00,Sunset Dorm - 1D,1,342.2
2026-01-18T06:05:00,Village East - 6F,6,420.7
2026-01-18T06:05:00,Apt Solo - Studio,1,223.6
2026-01-18T06:05:00,Parkside - 5E,5,406.7
2026-01-18T06:05:00,Florence Apt - 2B,2,341.1
2026-01-18T06:05:00,McCarthy Way - 4A,4,348.7
2026-01-18T06:05:00,Gateway - 3A,3,342.2
2026-01-18T06:05:00,Bunker Hill - 1A,1,377.7
2026-01-18T06:05:00,Expo House - 2C,2,362.9
2026-01-18T06:10:00,Trojans Hall - 4B,4,333.8
2026-01-18T06:10:00,Cardinal House - 2A,2,336.1
2026-01-18T06:10:00,Heritage Hall - 3C,3,353.7
2026-01-18T06:10:00,Sunset Dorm - 1D,1,363.0
2026-01-18T06:10:00,Village East - 6F,6,458.4
2026-01-18T06:10:00,Apt Solo - Studio,1,209.5
2026-01-18T06:10:00,Parkside - 5E,5,375.8
2026-01-18T06:10:00,Florence Apt - 2B,2,371.7
2026-01-18T06:10:00,McCarthy Way - 4A,4,354.6
2026-01-18T06:10:00,Gateway - 3A,3,347.0
2026-01-18T06:10:00,Bunker Hill - 1A,1,348.5
2026-01-18T06:10:00,Expo House - 2C,2,387.2
2026-01-18T06:15:00,Trojans Hall - 4B,4,348.7
2026-01-18T06:15:00,Cardinal House - 2A,2,364.0
2026-01-18T06:15:00,Heritage Hall - 3C,3,351.4
2026-01-18T06:15:00,Sunset Dorm - 1D,1,355.0
2026-01-18T06:15:00,Village East - 6F,6,471.9
2026-01-18T06:15:00,Apt Solo - Studio,1,263.8
2026-01-18T06:15:00,Parkside - 5E,5,387.8
2026-01-18T06:15:00,Florence Apt - 2B,2,341.8
2026-01-18T06:15:00,McCarthy Way - 4A,4,373.7
2026-01-18T06:15:00,Gateway - 3A,3,342.2
2026-01-18T06:15:00,Bunker Hill - 1A,1,330.4
2026-01-18T06:15:00,Expo House - 2C,2,384.1
2026-01-18T06:20:00,Trojans Hall - 4B,4,355.4
2026-01-18T06:20:00,Cardinal House - 2A,2,379.2
2026-01-18T06:20:00,Heritage Hall - 3C,3,354.4
2026-01-18T06:20:00,Sunset Dorm - 1D,1,383.0
2026-01-18T06:20:00,Village East - 6F,6,447.7
2026-01-18T06:20:00,Apt Solo - Studio,1,213.8
2026-01-18T06:20:00,Parkside - 5E,5,366.9
2026-01-18T06:20:00,Florence Apt - 2B,2,363.1
2026-01-18T06:20:00,McCarthy Way - 4A,4,368.4
2026-01-18T06:20:00,Gateway - 3A,3,384.6
2026-01-18T06:20:00,Bunker Hill - 1A,1,335.3
2026-01-18T06:20:00,Expo House - 2C,2,367.3
2026-01-18T06:25:00,Trojans Hall - 4B,4,352.3
2026-01-18T06:25:00,Cardinal House - 2A,2,360.3
2026-01-18T06:25:00,Heritage Hall - 3C,3,338.8
2026-01-18T06:25:00,Sunset Dorm - 1D,1,347.0
2026-01-18T06:25:00,Village East - 6F,6,451.3
2026-01-18T06:25:00,Apt Solo - Studio,1,259.5
2026-01-18T06:25:00,Parkside - 5E,5,372.5
2026-01-18T06:25:00,Florence Apt - 2B,2,359.4
2026-01-18T06:25:00,McCarthy Way - 4A,4,378.3
2026-01-18T06:25:00,Gateway - 3A,3,388.0
2026-01-18T06:25:00,Bunker Hill - 1A,1,341.8
2026-01-18T06:25:00,Expo House - 2C,2,337.6
2026-01-18T06:30:00,Trojans Hall - 4B,4,386.6
2026-01-18T06:30:00,Cardinal House - 2A,2,388.5
2026-01-18T06:30:00,Heritage Hall - 3C,3,359.0
