ts,home,device,power_w
2026-01-17T05:55:00,Dorm A - Floor 3,idle,204.6
2026-01-17T05:55:00,Dorm B - Floor 1,idle,230.3
2026-01-17T05:55:00,GreenHouse,idle,197.2
2026-01-17T05:55:00,PeakBusters,hvac,272.4
2026-01-17T05:55:00,SunChasers,hvac,251.7
2026-01-17T05:55:00,VoltRiders,hvac,266.9
2026-01-17T06:00:00,Alex,idle,237.2
2026-01-17T06:00:00,Dorm A - Floor 3,idle,221.5
2026-01-17T06:00:00,Dorm B - Floor 1,hvac,280.2
2026-01-17T06:00:00,GreenHouse,idle,192.4
2026-01-17T06:00:00,PeakBusters,idle,217.8
2026-01-17T06:00:00,SunChasers,idle,217.2
2026-01-17T06:00:00,VoltRiders,idle,206.2
2026-01-17T06:05:00,Alex,idle,235.2
2026-01-17T06:05:00,Dorm A - Floor 3,idle,215.2
2026-01-17T06:05:00,Dorm B - Floor 1,idle,225.6
2026-01-17T06:05:00,GreenHouse,idle,181.7
2026-01-17T06:05:00,PeakBusters,hvac,256.2
2026-01-17T06:05:00,SunChasers,hvac,256.3
2026-01-17T06:05:00,VoltRiders,idle,248.8
2026-01-17T06:10:00,Alex,idle,204.1
2026-01-17T06:10:00,Dorm A - Floor 3,idle,231.5
2026-01-17T06:10:00,Dorm B - Floor 1,hvac,251.9
2026-01-17T06:10:00,GreenHouse,idle,234.6
2026-01-17T06:10:00,PeakBusters,idle,227.1
2026-01-17T06:10:00,SunChasers,idle,220.2
2026-01-17T06:10:00,VoltRiders,hvac,251.6
2026-01-17T06:15:00,Alex,idle,224.5
2026-01-17T06:15:00,Dorm A - Floor 3,hvac,258.4
2026-01-17T06:15:00,Dorm B - Floor 1,idle,213.0
2026-01-17T06:15:00,GreenHouse,idle,187.8
2026-01-17T06:15:00,PeakBusters,hvac,254.8
2026-01-17T06:15:00,SunChasers,hvac,261.7
2026-01-17T06:15:00,VoltRiders,idle,214.2
2026-01-17T06:20:00,Alex,idle,176.4
2026-01-17T06:20:00,Dorm A - Floor 3,idle,202.6
2026-01-17T06:20:00,Dorm B - Floor 1,idle,236.9
2026-01-17T06:20:00,GreenHouse,idle,234.0
2026-01-17T06:20:00,PeakBusters,idle,218.4
2026-01-17T06:20:00,SunChasers,idle,194.6
2026-01-17T06:20:00,VoltRiders,idle,198.5
2026-01-17T06:25:00,Alex,idle,193.6
2026-01-17T06:25:00,Dorm A - Floor 3,idle,241.2
2026-01-17T06:25:00,Dorm B - Floor 1,idle,218.1
2026-01-17T06:25:00,GreenHouse,idle,211.0
2026-01-17T06:25:00,PeakBusters,idle,243.0
2026-01-17T06:25:00,SunChasers,idle,195.3
2026-01-17T06:25:00,VoltRiders,idle,248.3
2026-01-17T06:30:00,Alex,idle,234.4
2026-01-17T06:30:00,Dorm A - Floor 3,idle,219.2
2026-01-17T06:30:00,Dorm B - Floor 1,idle,241.8
2026-01-17T06:30:00,GreenHouse,idle,202.3
2026-01-17T06:30:00,PeakBusters,hvac,267.3
2026-01-17T06:30:00,SunChasers,hvac,250.1
2026-01-17T06:30:00,VoltRiders,idle,224.0
2026-01-17T06:35:00,Alex,idle,202.8
2026-01-17T06:35:00,Dorm A - Floor 3,idle,217.1
2026-01-17T06:35:00,Dorm B - Floor 1,hvac,253.5
2026-01-17T06:35:00,GreenHouse,idle,203.3
2026-01-17T06:35:00,PeakBusters,hvac,251.5
2026-01-17T06:35:00,SunChasers,idle,226.6
2026-01-17T06:35:00,VoltRiders,idle,208.8
2026-01-17T06:40:00,Alex,idle,196.7
2026-01-17T06:40:00,Dorm A - Floor 3,idle,220.2
2026-01-17T06:40:00,Dorm B - Floor 1,hvac,262.1
2026-01-17T06:40:00,GreenHouse,idle,228.6
2026-01-17T06:40:00,PeakBusters,idle,241.0
2026-01-17T06:40:00,SunChasers,idle,227.5
2026-01-17T06:40:00,VoltRiders,idle,239.2
2026-01-17T06:45:00,Alex,idle,180.8
2026-01-17T06:45:00,Dorm A - Floor 3,idle,197.8
2026-01-17T06:45:00,Dorm B - Floor 1,hvac,256.7
2026-01-17T06:45:00,GreenHouse,idle,234.6
2026-01-17T06:45:00,PeakBusters,idle,247.6
2026-01-17T06:45:00,SunChasers,idle,221.6
2026-01-17T06:45:00,VoltRiders,idle,212.9
2026-01-17T06:50:00,Alex,idle,213.8
2026-01-17T06:50:00,Dorm A - Floor 3,idle,226.7
2026-01-17T06:50:00,Dorm B - Floor 1,idle,208.8
2026-01-17T06:50:00,GreenHouse,idle,189.4
2026-01-17T06:50:00,PeakBusters,idle,233.9
2026-01-17T06:50:00,SunChasers,idle,217.8
2026-01-17T06:50:00,VoltRiders,hvac,261.0
2026-01-17T06:55:00,Alex,idle,229.2
2026-01-17T06:55:00,Dorm A - Floor 3,hvac,258.0
2026-01-17T06:55:00,Dorm B - Floor 1,hvac,281.6
2026-01-17T06:55:00,GreenHouse,idle,229.8
2026-01-17T06:55:00,PeakBusters,idle,226.0
2026-01-17T06:55:00,SunChasers,idle,239.5
2026-01-17T06:55:00,VoltRiders,hvac,254.0
2026-01-17T07:00:00,Alex,idle,211.6
2026-01-17T07:00:00,Dorm A - Floor 3,hvac,264.4
2026-01-17T07:00:00,Dorm B - Floor 1,idle,195.0
2026-01-17T07:00:00,GreenHouse,idle,227.9
2026-01-17T07:00:00,PeakBusters,hvac,254.6
2026-01-17T07:00:00,SunChasers,idle,183.5
2026-01-17T07:00:00,VoltRiders,idle,196.8
2026-01-17T07:05:00,Alex,idle,228.1
2026-01-17T07:05:00,Dorm A - Floor 3,idle,238.6
2026-01-17T07:05:00,Dorm B - Floor 1,hvac,262.7
2026-01-17T07:05:00,GreenHouse,idle,239.9
2026-01-17T07:05:00,PeakBusters,idle,208.6
2026-01-17T07:05:00,SunChasers,hvac,264.4
2026-01-17T07:05:00,VoltRiders,idle,242.1
2026-01-17T07:10:00,Alex,idle,174.3
2026-01-17T07:10:00,Dorm A - Floor 3,hvac,271.9
2026-01-17T07:10:00,Dorm B - Floor 1,hvac,268.7
2026-01-17T07:10:00,GreenHouse,idle,199.9
2026-01-17T07:10:00,PeakBusters,idle,230.3
2026-01-17T07:10:00,SunChasers,idle,209.5
2026-01-17T07:10:00,VoltRiders,idle,188.8
2026-01-17T07:15:00,Alex,idle,185.8
2026-01-17T07:15:00,Dorm A - Floor 3,hvac,252.9
2026-01-17T07:15:00,Dorm B - Floor 1,idle,223.0
2026-01-17T07:15:00,GreenHouse,idle,219.5
2026-01-17T07:15:00,PeakBusters,hvac,260.6
2026-01-17T07:15:00,SunChasers,idle,209.5
2026-01-17T07:15:00,VoltRiders,idle,240.3
2026-01-17T07:20:00,Alex,idle,219.2
2026-01-17T07:20:00,Dorm A - Floor 3,idle,218.1
2026-01-17T07:20:00,Dorm B - Floor 1,idle,214.5
2026-01-17T07:20:00,GreenHouse,idle,196.6
2026-01-17T07:20:00,PeakBusters,idle,229.4
2026-01-17T07:20:00,SunChasers,hvac,263.7
2026-01-17T07:20:00,VoltRiders,idle,194.2
2026-01-17T07:25:00,Alex,idle,227.6
2026-01-17T07:25:00,Dorm A - Floor 3,idle,233.3
2026-01-17T07:25:00,Dorm B - Floor 1,hvac,263.5
2026-01-17T07:25:00,GreenHouse,idle,231.8
2026-01-17T07:25:00,PeakBusters,idle,243.1
2026-01-17T07:25:00,SunChasers,idle,228.9
2026-01-17T07:25:00,VoltRiders,idle,200.7
2026-01-17T07:30:00,Alex,idle,218.9
2026-01-17T07:30:00,Dorm A - Floor 3,hvac,266.9
2026-01-17T07:30:00,Dorm B - Floor 1,idle,231.0
2026-01-17T07:30:00,GreenHouse,idle,201.7
2026-01-17T07:30:00,PeakBusters,idle,215.2
2026-01-17T07:30:00,SunChasers,idle,199.5
2026-01-17T07:30:00,VoltRiders,idle,203.8
2026-01-17T07:35:00,Alex,idle,218.1
2026-01-17T07:35:00,Dorm A - Floor 3,hvac,268.3
2026-01-17T07:35:00,Dorm B - Floor 1,idle,231.5
2026-01-17T07:35:00,GreenHouse,idle,225.9
2026-01-17T07:35:00,PeakBusters,hvac,260.6
2026-01-17T07:35:00,SunChasers,idle,209.8
2026-01-17T07:35:00,VoltRiders,idle,240.3
2026-01-17T07:40:00,Alex,idle,227.8
2026-01-17T07:40:00,Dorm A - Floor 3,idle,228.5
2026-01-17T07:40:00,Dorm B - Floor 1,hvac,251.8
2026-01-17T07:40:00,GreenHouse,idle,200.2
2026-01-17T07:40:00,PeakBusters,hvac,271.6
2026-01-17T07:40:00,SunChasers,idle,204.9
2026-01-17T07:40:00,VoltRiders,idle,214.4
2026-01-17T07:45:00,Alex,idle,182.5
2026-01-17T07:45:00,Dorm A - Floor 3,idle,221.1
2026-01-17T07:45:00,Dorm B - Floor 1,idle,213.3
2026-01-17T07:45:00,GreenHouse,idle,187.9
2026-01-17T07:45:00,PeakBusters,idle,222.8
2026-01-17T07:45:00,SunChasers,idle,249.4
2026-01-17T07:45:00,VoltRiders,hvac,250.5
2026-01-17T07:50:00,Alex,idle,237.4
2026-01-17T07:50:00,Dorm A - Floor 3,idle,239.5
2026-01-17T07:50:00,Dorm B - Floor 1,idle,245.0
2026-01-17T07:50:00,GreenHouse,idle,184.5
2026-01-17T07:50:00,PeakBusters,idle,243.9
2026-01-17T07:50:00,SunChasers,idle,243.4
2026-01-17T07:50:00,VoltRiders,idle,190.1
2026-01-17T07:55:00,Alex,idle,210.4
2026-01-17T07:55:00,Dorm A - Floor 3,idle,241.1
2026-01-17T07:55:00,Dorm B - Floor 1,hvac,257.4
2026-01-17T07:55:00,GreenHouse,idle,214.0
2026-01-17T07:55:00,PeakBusters,hvac,274.9
2026-01-17T07:55:00,SunChasers,idle,204.4
2026-01-17T07:55:00,VoltRiders,idle,243.9
2026-01-17T08:00:00,Alex,idle,227.5
2026-01-17T08:00:00,Dorm A - Floor 3,hvac,261.4
2026-01-17T08:00:00,Dorm B - Floor 1,idle,239.1
2026-01-17T08:00:00,GreenHouse,idle,214.0
2026-01-17T08:00:00,PeakBusters,idle,222.6
2026-01-17T08:00:00,SunChasers,idle,245.6
2026-01-17T08:00:00,VoltRiders,idle,211.3
2026-01-17T08:05:00,Alex,idle,205.8
2026-01-17T08:05:00,Dorm A - Floor 3,idle,235.2
2026-01-17T08:05:00,Dorm B - Floor 1,hvac,277.9
2026-01-17T08:05:00,GreenHouse,idle,212.9
2026-01-17T08:05:00,PeakBusters,idle,234.2
2026-01-17T08:05:00,SunChasers,hvac,258.0
2026-01-17T08:05:00,VoltRiders,idle,222.8
2026-01-17T08:10:00,Alex,idle,220.1
2026-01-17T08:10:00,Dorm A - Floor 3,hvac,250.3
2026-01-17T08:10:00,Dorm B - Floor 1,idle,238.0
2026-01-17T08:10:00,GreenHouse,idle,223.9
2026-01-17T08:10:00,PeakBusters,hvac,274.0
2026-01-17T08:10:00,SunChasers,idle,233.1
2026-01-17T08:10:00,VoltRiders,idle,235.0
2026-01-17T08:15:00,Alex,idle,215.3
2026-01-17T08:15:00,Dorm A - Floor 3,hvac,258.9
2026-01-17T08:15:00,Dorm B - Floor 1,hvac,271.2
2026-01-17T08:15:00,GreenHouse,idle,180.5
2026-01-17T08:15:00,PeakBusters,hvac,254.3
2026-01-17T08:15:00,SunChasers,idle,209.6
2026-01-17T08:15:00,VoltRiders,idle,213.5
2026-01-17T08:20:00,Alex,idle,193.0
2026-01-17T08:20:00,Dorm A - Floor 3,hvac,253.8
2026-01-17T08:20:00,Dorm B - Floor 1,hvac,251.0
2026-01-17T08:20:00,GreenHouse,idle,222.5
2026-01-17T08:20:00,PeakBusters,hvac,256.9
2026-01-17T08:20:00,SunChasers,idle,236.9
2026-01-17T08:20:00,VoltRiders,idle,202.7
2026-01-17T08:25:00,Alex,idle,213.1
2026-01-17T08:25:00,Dorm A - Floor 3,hvac,271.6
2026-01-17T08:25:00,Dorm B - Floor 1,idle,248.2
2026-01-17T08:25:00,GreenHouse,idle,235.3
2026-01-17T08:25:00,PeakBusters,idle,235.1
2026-01-17T08:25:00,SunChasers,idle,199.7
2026-01-17T08:25:00,VoltRiders,idle,210.0
2026-01-17T08:30:00,Alex,idle,203.1
2026-01-17T08:30:00,Dorm A - Floor 3,idle,217.8
2026-01-17T08:30:00,Dorm B - Floor 1,idle,213.4
2026-01-17T08:30:00,GreenHouse,idle,213.4
2026-01-17T08:30:00,PeakBusters,idle,249.6
2026-01-17T08:30:00,SunChasers,idle,219.6
2026-01-17T08:30:00,VoltRiders,idle,202.8
2026-01-17T08:35:00,Alex,idle,204.9
2026-01-17T08:35:00,Dorm A - Floor 3,hvac,276.9
2026-01-17T08:35:00,Dorm B - Floor 1,hvac,257.4
2026-01-17T08:35:00,GreenHouse,idle,235.2
2026-01-17T08:35:00,PeakBusters,hvac,266.4
2026-01-17T08:35:00,SunChasers,idle,193.7
2026-01-17T08:35:00,VoltRiders,idle,241.0
2026-01-17T08:40:00,Alex,idle,198.1
2026-01-17T08:40:00,Dorm A - Floor 3,idle,203.4
2026-01-17T08:40:00,Dorm B - Floor 1,hvac,256.8
2026-01-17T08:40:00,GreenHouse,idle,186.1
2026-01-17T08:40:00,PeakBusters,hvac,264.7
2026-01-17T08:40:00,SunChasers,idle,245.7
2026-01-17T08:40:00,VoltRiders,hvac,253.5
2026-01-17T08:45:00,Alex,idle,237.0
2026-01-17T08:45:00,Dorm A - Floor 3,hvac,272.9
2026-01-17T08:45:00,Dorm B - Floor 1,idle,249.4
2026-01-17T08:45:00,GreenHouse,idle,225.1
2026-01-17T08:45:00,PeakBusters,idle,205.8
2026-01-17T08:45:00,SunChasers,idle,209.6
2026-01-17T08:45:00,VoltRiders,hvac,250.6
2026-01-17T08:50:00,Alex,idle,183.4
2026-01-17T08:50:00,Dorm A - Floor 3,idle,210.9
2026-01-17T08:50:00,Dorm B - Floor 1,idle,239.7
2026-01-17T08:50:00,GreenHouse,idle,232.6
2026-01-17T08:50:00,PeakBusters,hvac,270.6
2026-01-17T08:50:00,SunChasers,idle,228.7
2026-01-17T08:50:00,VoltRiders,idle,239.0
2026-01-17T08:55:00,Alex,idle,202.6
2026-01-17T08:55:00,Dorm A - Floor 3,idle,215.2
2026-01-17T08:55:00,Dorm B - Floor 1,hvac,253.6
2026-01-17T08:55:00,GreenHouse,idle,207.2
2026-01-17T08:55:00,PeakBusters,idle,239.0
2026-01-17T08:55:00,SunChasers,hvac,255.3
2026-01-17T08:55:00,VoltRiders,hvac,258.9
2026-01-17T09:00:00,Alex,idle,190.0
2026-01-17T09:00:00,Dorm A - Floor 3,hvac,254.4
2026-01-17T09:00:00,Dorm B - Floor 1,hvac,265.7
2026-01-17T09:00:00,GreenHouse,idle,205.8
2026-01-17T09:00:00,PeakBusters,idle,242.8
2026-01-17T09:00:00,SunChasers,idle,214.7
2026-01-17T09:00:00,VoltRiders,idle,244.5
2026-01-17T09:05:00,Alex,idle,204.1
2026-01-17T09:05:00,Dorm A - Floor 3,idle,238.9
2026-01-17T09:05:00,Dorm B - Floor 1,idle,221.8
2026-01-17T09:05:00,GreenHouse,idle,238.6
2026-01-17T09:05:00,PeakBusters,idle,242.9
2026-01-17T09:05:00,SunChasers,idle,208.8
2026-01-17T09:05:00,VoltRiders,idle,248.5
2026-01-17T09:10:00,Alex,idle,229.7
2026-01-17T09:10:00,Dorm A - Floor 3,idle,248.6
2026-01-17T09:10:00,Dorm B - Floor 1,hvac,251.3
2026-01-17T09:10:00,GreenHouse,idle,189.0
2026-01-17T09:10:00,PeakBusters,hvac,266.3
2026-01-17T09:10:00,SunChasers,idle,241.0
2026-01-17T09:10:00,VoltRiders,idle,193.4
2026-01-17T09:15:00,Alex,idle,224.9
2026-01-17T09:15:00,Dorm A - Floor 3,hvac,252.5
2026-01-17T09:15:00,Dorm B - Floor 1,hvac,251.6
2026-01-17T09:15:00,GreenHouse,idle,196.4
2026-01-17T09:15:00,PeakBusters,idle,196.6
2026-01-17T09:15:00,SunChasers,idle,202.3
2026-01-17T09:15:00,VoltRiders,idle,225.4
2026-01-17T09:20:00,Alex,idle,240.3
2026-01-17T09:20:00,Dorm A - Floor 3,idle,232.6
2026-01-17T09:20:00,Dorm B - Floor 1,hvac,269.4
2026-01-17T09:20:00,GreenHouse,idle,196.7
2026-01-17T09:20:00,PeakBusters,hvac,277.5
2026-01-17T09:20:00,SunChasers,idle,216.5
2026-01-17T09:20:00,VoltRiders,idle,215.6
2026-01-17T09:25:00,Alex,idle,205.1
2026-01-17T09:25:00,Dorm A - Floor 3,idle,200.3
2026-01-17T09:25:00,Dorm B - Floor 1,hvac,252.2
2026-01-17T09:25:00,GreenHouse,idle,215.2
2026-01-17T09:25:00,PeakBusters,idle,247.7
2026-01-17T09:25:00,SunChasers,hvac,257.5
2026-01-17T09:25:00,VoltRiders,idle,207.4
2026-01-17T09:30:00,Alex,idle,184.4
2026-01-17T09:30:00,Dorm A - Floor 3,idle,219.9
2026-01-17T09:30:00,Dorm B - Floor 1,idle,194.3
2026-01-17T09:30:00,GreenHouse,idle,211.1
2026-01-17T09:30:00,PeakBusters,idle,194.0
2026-01-17T09:30:00,SunChasers,idle,242.6
2026-01-17T09:30:00,VoltRiders,hvac,250.1
2026-01-17T09:35:00,Alex,idle,198.9
2026-01-17T09:35:00,Dorm A - Floor 3,idle,219.7
2026-01-17T09:35:00,Dorm B - Floor 1,hvac,252.9
2026-01-17T09:35:00,GreenHouse,idle,235.6
2026-01-17T09:35:00,PeakBusters,hvac,273.8
2026-01-17T09:35:00,SunChasers,idle,242.2
2026-01-17T09:35:00,VoltRiders,idle,200.5
2026-01-17T09:40:00,Alex,idle,232.9
2026-01-17T09:40:00,Dorm A - Floor 3,idle,205.3
2026-01-17T09:40:00,Dorm B - Floor 1,idle,242.4
2026-01-17T09:40:00,GreenHouse,idle,191.1
2026-01-17T09:40:00,PeakBusters,idle,204.5
2026-01-17T09:40:00,SunChasers,idle,243.6
2026-01-17T09:40:00,VoltRiders,idle,237.3
2026-01-17T09:45:00,Alex,idle,211.8
2026-01-17T09:45:00,Dorm A - Floor 3,hvac,252.9
2026-01-17T09:45:00,Dorm B - Floor 1,hvac,256.7
2026-01-17T09:45:00,GreenHouse,idle,216.0
2026-01-17T09:45:00,PeakBusters,hvac,271.7
2026-01-17T09:45:00,SunChasers,idle,242.8
2026-01-17T09:45:00,VoltRiders,idle,221.9
2026-01-17T09:50:00,Alex,idle,198.9
2026-01-17T09:50:00,Dorm A - Floor 3,hvac,269.1
2026-01-17T09:50:00,Dorm B - Floor 1,hvac,270.3
2026-01-17T09:50:00,GreenHouse,idle,213.0
2026-01-17T09:50:00,PeakBusters,hvac,269.6
2026-01-17T09:50:00,SunChasers,idle,213.6
2026-01-17T09:50:00,VoltRiders,hvac,257.7
2026-01-17T09:55:00,Alex,idle,218.6
2026-01-17T09:55:00,Dorm A - Floor 3,hvac,273.7
2026-01-17T09:55:00,Dorm B - Floor 1,idle,228.8
2026-01-17T09:55:00,GreenHouse,idle,185.8
2026-01-17T09:55:00,PeakBusters,hvac,257.5
2026-01-17T09:55:00,SunChasers,hvac,258.4
2026-01-17T09:55:00,VoltRiders,idle,229.5
2026-01-17T10:00:00,Alex,idle,238.3
2026-01-17T10:00:00,Dorm A - Floor 3,idle,223.3
2026-01-17T10:00:00,Dorm B - Floor 1,hvac,271.6
2026-01-17T10:00:00,GreenHouse,idle,238.5
2026-01-17T10:00:00,PeakBusters,hvac,254.0
2026-01-17T10:00:00,SunChasers,idle,246.9
2026-01-17T10:00:00,VoltRiders,idle,192.9
2026-01-17T10:05:00,Alex,idle,202.7
2026-01-17T10:05:00,Dorm A - Floor 3,hvac,256.4
2026-01-17T10:05:00,Dorm B - Floor 1,idle,215.8
2026-01-17T10:05:00,GreenHouse,idle,220.2
2026-01-17T10:05:00,PeakBusters,idle,224.1
2026-01-17T10:05:00,SunChasers,idle,238.2
2026-01-17T10:05:00,VoltRiders,idle,228.0
2026-01-17T10:10:00,Alex,idle,235.4
2026-01-17T10:10:00,Dorm A - Floor 3,idle,249.5
2026-01-17T10:10:00,Dorm B - Floor 1,idle,246.7
2026-01-17T10:10:00,GreenHouse,idle,185.3
2026-01-17T10:10:00,PeakBusters,idle,239.4
2026-01-17T10:10:00,SunChasers,idle,226.8
2026-01-17T10:10:00,VoltRiders,idle,232.7
2026-01-17T10:15:00,Alex,idle,175.7
2026-01-17T10:15:00,Dorm A - Floor 3,idle,239.9
2026-01-17T10:15:00,Dorm B - Floor 1,idle,242.7
2026-01-17T10:15:00,GreenHouse,idle,195.1
2026-01-17T10:15:00,PeakBusters,hvac,269.9
2026-01-17T10:15:00,SunChasers,idle,191.8
2026-01-17T10:15:00,VoltRiders,idle,216.1
2026-01-17T10:20:00,Alex,idle,216.5
2026-01-17T10:20:00,Dorm A - Floor 3,idle,222.3
2026-01-17T10:20:00,Dorm B - Floor 1,idle,239.7
2026-01-17T10:20:00,GreenHouse,idle,235.0
2026-01-17T10:20:00,PeakBusters,idle,208.5
2026-01-17T10:20:00,SunChasers,idle,187.7
2026-01-17T10:20:00,VoltRiders,hvac,263.8
2026-01-17T10:25:00,Alex,idle,174.7
2026-01-17T10:25:00,Dorm A - Floor 3,hvac,270.8
2026-01-17T10:25:00,Dorm B - Floor 1,hvac,274.9
2026-01-17T10:25:00,GreenHouse,idle,192.0
2026-01-17T10:25:00,PeakBusters,idle,240.3
2026-01-17T10:25:00,SunChasers,idle,249.5
2026-01-17T10:25:00,VoltRiders,idle,219.8
2026-01-17T10:30:00,Alex,idle,240.2
2026-01-17T10:30:00,Dorm A - Floor 3,idle,234.8
2026-01-17T10:30:00,Dorm B - Floor 1,idle,211.7
2026-01-17T10:30:00,GreenHouse,idle,248.8
2026-01-17T10:30:00,PeakBusters,hvac,280.4
2026-01-17T10:30:00,SunChasers,idle,209.8
2026-01-17T10:30:00,VoltRiders,idle,187.1
2026-01-17T10:35:00,Alex,idle,189.6
2026-01-17T10:35:00,Dorm A - Floor 3,hvac,262.5
2026-01-17T10:35:00,Dorm B - Floor 1,hvac,281.8
2026-01-17T10:35:00,GreenHouse,idle,179.8
2026-01-17T10:35:00,PeakBusters,hvac,262.5
2026-01-17T10:35:00,SunChasers,idle,214.5
2026-01-17T10:35:00,VoltRiders,hvac,260.9
2026-01-17T10:40:00,Alex,idle,191.5
2026-01-17T10:40:00,Dorm A - Floor 3,idle,205.1
2026-01-17T10:40:00,Dorm B - Floor 1,idle,213.1
2026-01-17T10:40:00,GreenHouse,idle,183.4
2026-01-17T10:40:00,PeakBusters,hvac,264.9
2026-01-17T10:40:00,SunChasers,idle,208.0
2026-01-17T10:40:00,VoltRiders,idle,194.4
2026-01-17T10:45:00,Alex,idle,230.4
2026-01-17T10:45:00,Dorm A - Floor 3,hvac,278.4
2026-01-17T10:45:00,Dorm B - Floor 1,idle,228.6
2026-01-17T10:45:00,GreenHouse,idle,227.7
2026-01-17T10:45:00,PeakBusters,idle,244.7
2026-01-17T10:45:00,SunChasers,idle,212.8
2026-01-17T10:45:00,VoltRiders,idle,240.8
2026-01-17T10:50:00,Alex,idle,191.1
2026-01-17T10:50:00,Dorm A - Floor 3,idle,199.0
2026-01-17T10:50:00,Dorm B - Floor 1,idle,248.5
2026-01-17T10:50:00,GreenHouse,idle,225.1
2026-01-17T10:50:00,PeakBusters,idle,233.6
2026-01-17T10:50:00,SunChasers,idle,202.1
2026-01-17T10:50:00,VoltRiders,idle,214.2
2026-01-17T10:55:00,Alex,idle,202.8
2026-01-17T10:55:00,Dorm A - Floor 3,hvac,268.6
2026-01-17T10:55:00,Dorm B - Floor 1,hvac,270.6
2026-01-17T10:55:00,GreenHouse,idle,224.8
2026-01-17T10:55:00,PeakBusters,idle,211.3
2026-01-17T10:55:00,SunChasers,idle,209.6
2026-01-17T10:55:00,VoltRiders,idle,208.1
2026-01-17T11:00:00,Alex,dishwasher,1164.6
2026-01-17T11:00:00,Dorm A - Floor 3,hvac,284.0
2026-01-17T11:00:00,Dorm B - Floor 1,idle,215.1
2026-01-17T11:00:00,GreenHouse,dishwasher,895.2
2026-01-17T11:00:00,PeakBusters,idle,233.4
2026-01-17T11:00:00,SunChasers,idle,200.7
2026-01-17T11:00:00,VoltRiders,idle,215.1
2026-01-17T11:05:00,Alex,dishwasher,863.4
2026-01-17T11:05:00,Dorm A - Floor 3,idle,248.8
2026-01-17T11:05:00,Dorm B - Floor 1,idle,228.5
2026-01-17T11:05:00,GreenHouse,dishwasher,943.7
2026-01-17T11:05:00,PeakBusters,idle,220.0
2026-01-17T11:05:00,SunChasers,idle,237.5
2026-01-17T11:05:00,VoltRiders,idle,201.1
2026-01-17T11:10:00,Alex,dishwasher,887.8
2026-01-17T11:10:00,Dorm A - Floor 3,idle,241.8
2026-01-17T11:10:00,Dorm B - Floor 1,idle,212.0
2026-01-17T11:10:00,GreenHouse,dishwasher,1084.6
2026-01-17T11:10:00,PeakBusters,idle,237.3
2026-01-17T11:10:00,SunChasers,idle,188.6
2026-01-17T11:10:00,VoltRiders,idle,237.0
2026-01-17T11:15:00,Alex,dishwasher,891.0
2026-01-17T11:15:00,Dorm A - Floor 3,idle,233.0
2026-01-17T11:15:00,Dorm B - Floor 1,hvac,276.0
2026-01-17T11:15:00,GreenHouse,dishwasher,874.5
2026-01-17T11:15:00,PeakBusters,hvac,260.3
2026-01-17T11:15:00,SunChasers,idle,216.1
2026-01-17T11:15:00,VoltRiders,idle,231.6
2026-01-17T11:20:00,Alex,dishwasher,916.4
2026-01-17T11:20:00,Dorm A - Floor 3,idle,245.0
2026-01-17T11:20:00,Dorm B - Floor 1,idle,231.7
2026-01-17T11:20:00,GreenHouse,dishwasher,1023.6
2026-01-17T11:20:00,PeakBusters,hvac,253.3
2026-01-17T11:20:00,SunChasers,hvac,256.9
2026-01-17T11:20:00,VoltRiders,idle,232.4
2026-01-17T11:25:00,Alex,dishwasher,1093.0
2026-01-17T11:25:00,Dorm A - Floor 3,hvac,261.0
2026-01-17T11:25:00,Dorm B - Floor 1,idle,248.7
2026-01-17T11:25:00,GreenHouse,dishwasher,1029.4
2026-01-17T11:25:00,PeakBusters,idle,201.9
2026-01-17T11:25:00,SunChasers,idle,215.0
2026-01-17T11:25:00,VoltRiders,idle,192.2
2026-01-17T11:30:00,Alex,dishwasher,1110.2
2026-01-17T11:30:00,Dorm A - Floor 3,idle,198.3
2026-01-17T11:30:00,Dorm B - Floor 1,idle,219.6
2026-01-17T11:30:00,GreenHouse,dishwasher,1040.2
2026-01-17T11:30:00,PeakBusters,hvac,264.8
2026-01-17T11:30:00,SunChasers,idle,201.3
2026-01-17T11:30:00,VoltRiders,idle,228.1
2026-01-17T11:35:00,Alex,dishwasher,897.8
2026-01-17T11:35:00,Dorm A - Floor 3,idle,239.9
2026-01-17T11:35:00,Dorm B - Floor 1,idle,205.4
2026-01-17T11:35:00,GreenHouse,dishwasher,909.2
2026-01-17T11:35:00,PeakBusters,idle,218.1
2026-01-17T11:35:00,SunChasers,idle,223.0
2026-01-17T11:35:00,VoltRiders,hvac,252.1
2026-01-17T11:40:00,Alex,dishwasher,1157.8
2026-01-17T11:40:00,Dorm A - Floor 3,idle,231.4
2026-01-17T11:40:00,Dorm B - Floor 1,idle,248.8
2026-01-17T11:40:00,GreenHouse,dishwasher,1150.3
2026-01-17T11:40:00,PeakBusters,hvac,277.2
2026-01-17T11:40:00,SunChasers,idle,208.3
2026-01-17T11:40:00,VoltRiders,idle,219.2
2026-01-17T11:45:00,Alex,dishwasher,1149.9
2026-01-17T11:45:00,Dorm A - Floor 3,hvac,274.1
2026-01-17T11:45:00,Dorm B - Floor 1,idle,232.5
2026-01-17T11:45:00,GreenHouse,dishwasher,1159.5
2026-01-17T11:45:00,PeakBusters,idle,206.2
2026-01-17T11:45:00,SunChasers,idle,218.2
